C, 00, 00, 0, 0, 0, 0, -0.0213833, -0.2195378, -0.2164941, -0.2192507, -0.5535632, -0.3073864, -0.3778935, -1.0548025
C, 00, 00, 0, 0, 0, 0, -0.0213380, -0.2189770, -0.2158814, -0.2186899, -0.5529423, -0.3067513, -0.3772231, -1.0539504
C, 00, 00, 0, 0, 0, 0, -0.0218492, -0.2175055, -0.2137308, -0.2166386, -0.5507980, -0.3046141, -0.3749834, -1.0511915
C, 00, 00, 0, 0, 0, 0, -0.0216823, -0.2171273, -0.2130466, -0.2159481, -0.5500994, -0.3039317, -0.3742714, -1.0503002
C, 00, 00, 0, 0, 0, 0, -0.0216041, -0.2182327, -0.2140241, -0.2168246, -0.5509844, -0.3048749, -0.3752799, -1.0515219
C, 00, 00, 0, 0, 0, 0, -0.0216265, -0.2192002, -0.2149191, -0.2176357, -0.5517541, -0.3056751, -0.3761592, -1.0525643
C, 00, 00, 0, 0, 0, 0, -0.0219784, -0.2187429, -0.2148352, -0.2176218, -0.5516492, -0.3055816, -0.3760324, -1.0523630
C, 00, 00, 0, 0, 0, 0, -0.0218387, -0.2175317, -0.2142349, -0.2171378, -0.5510660, -0.3050046, -0.3753753, -1.0515090
C, 00, 00, 0, 0, 0, 0, -0.0211568, -0.2172728, -0.2141996, -0.2171250, -0.5510059, -0.3049693, -0.3753205, -1.0514242
C, 00, 00, 0, 0, 0, 0, -0.0212011, -0.2182894, -0.2146898, -0.2174874, -0.5513535, -0.3053522, -0.3757644, -1.0519706
C, 00, 00, 0, 0, 0, 0, -0.0216599, -0.2191844, -0.2151008, -0.2178130, -0.5516248, -0.3056512, -0.3761168, -1.0523921
C, 00, 00, 0, 0, 0, 0, -0.0219808, -0.2187395, -0.2149740, -0.2177143, -0.5514384, -0.3054686, -0.3759146, -1.0520955
C, 00, 00, 0, 0, 0, 0, -0.0219874, -0.2175432, -0.2144871, -0.2173143, -0.5509740, -0.3050089, -0.3753653, -1.0514017
C, 00, 00, 0, 0, 0, 0, -0.0217996, -0.2172456, -0.2144103, -0.2172489, -0.5508805, -0.3049355, -0.3752714, -1.0512601
C, 00, 00, 0, 0, 0, 0, -0.0219169, -0.2182632, -0.2149387, -0.2176948, -0.5513120, -0.3054099, -0.3758159, -1.0519153
C, 00, 00, 0, 0, 0, 0, -0.0218644, -0.2192760, -0.2158170, -0.2184873, -0.5520731, -0.3062096, -0.3766709, -1.0529395
