C, 00, 00, 0, 0, 0, 0, -0.0257278, -0.2184720, -0.2149601, -0.2177005, -0.5443402, -0.3070426, -0.3788381, -1.0547754
C, 00, 00, 0, 0, 0, 0, -0.0260181, -0.2178216, -0.2148423, -0.2176543, -0.5442644, -0.3069477, -0.3787070, -1.0545908
C, 00, 00, 0, 0, 0, 0, -0.0257278, -0.2184720, -0.2149601, -0.2177005, -0.5443402, -0.3070426, -0.3788381, -1.0547754
C, 00, 00, 0, 0, 0, 0, -0.0260611, -0.2197466, -0.2167254, -0.2194000, -0.5506507, -0.3079667, -0.3777166, -1.0581251
C, 00, 00, 0, 0, 0, 0, -0.0262861, -0.2190695, -0.2160630, -0.2187910, -0.5499950, -0.3073087, -0.3770023, -1.0572201
C, 00, 00, 0, 0, 0, 0, -0.0262075, -0.2176338, -0.2141762, -0.2169748, -0.5481253, -0.3054338, -0.3750334, -1.0547849
C, 00, 00, 0, 0, 0, 0, -0.0259242, -0.2173815, -0.2135291, -0.2163253, -0.5474559, -0.3048001, -0.3743692, -1.0539552
C, 00, 00, 0, 0, 0, 0, -0.0258250, -0.2185731, -0.2146535, -0.2173348, -0.5484887, -0.3058615, -0.3755246, -1.0553390
C, 00, 00, 0, 0, 0, 0, -0.0260000, -0.2194796, -0.2155180, -0.2181411, -0.5492516, -0.3066631, -0.3763729, -1.0563542
C, 00, 00, 0, 0, 0, 0, -0.0262570, -0.2188888, -0.2152987, -0.2179771, -0.5490099, -0.3064213, -0.3760972, -1.0559708
C, 00, 00, 0, 0, 0, 0, -0.0261922, -0.2176667, -0.2146340, -0.2174287, -0.5483900, -0.3058048, -0.3753934, -1.0550820
C, 00, 00, 0, 0, 0, 0, -0.0259380, -0.2174659, -0.2143975, -0.2172017, -0.5481458, -0.3055554, -0.3751440, -1.0547553
C, 00, 00, 0, 0, 0, 0, -0.0258107, -0.2185374, -0.2148066, -0.2175055, -0.5484391, -0.3058796, -0.3755279, -1.0552298
C, 00, 00, 0, 0, 0, 0, -0.0261798, -0.2194066, -0.2153387, -0.2179637, -0.5488477, -0.3063159, -0.3760176, -1.0557991
C, 00, 00, 0, 0, 0, 0, -0.0263219, -0.2188487, -0.2151065, -0.2177935, -0.5485917, -0.3060699, -0.3757277, -1.0554034
C, 00, 00, 0, 0, 0, 0, -0.0264254, -0.2176309, -0.2145410, -0.2173152, -0.5480610, -0.3055253, -0.3751083, -1.0546109
C, 00, 00, 0, 0, 0, 0, -0.0260615, -0.2174473, -0.2145834, -0.2173429, -0.5480896, -0.3055673, -0.3751393, -1.0546414
C, 00, 00, 0, 0, 0, 0, -0.0258641, -0.2185502, -0.2151790, -0.2178312, -0.5485755, -0.3060966, -0.3757258, -1.0553495
C, 00, 00, 0, 0, 0, 0, -0.0261164, -0.2194667, -0.2157979, -0.2183938, -0.5490995, -0.3066631, -0.3763338, -1.0560762
C, 00, 00, 0, 0, 0, 0, -0.0263729, -0.2189288, -0.2155686, -0.2182293, -0.5488539, -0.3064132, -0.3760510, -1.0556790
