C, 00, 00, 0, 0, 0, 0,  0.0767059,  0.0025945,  0.0002232,  0.0011616,  0.0010514, -0.0053301, -0.0010056, -0.0031910
C, 00, 00, 0, 0, 0, 0,  0.0767164,  0.0026040,  0.0002232,  0.0011683,  0.0010533, -0.0053282, -0.0010056, -0.0031886
C, 00, 00, 0, 0, 0, 0,  0.0767226,  0.0026078,  0.0002236,  0.0011578,  0.0010524, -0.0053253, -0.0010085, -0.0031824
C, 00, 00, 0, 0, 0, 0,  0.0767222,  0.0025983,  0.0002213,  0.0011554,  0.0010495, -0.0053172, -0.0010123, -0.0031857
C, 00, 00, 0, 0, 0, 0,  0.0766935,  0.0025978,  0.0002184,  0.0011592,  0.0010519, -0.0053177, -0.0010095, -0.0031919
C, 00, 00, 0, 0, 0, 0,  0.0766864,  0.0026040,  0.0002170,  0.0011592,  0.0010529, -0.0053186, -0.0010118, -0.0031943
C, 00, 00, 0, 0, 0, 0,  0.0766673,  0.0026031,  0.0002146,  0.0011616,  0.0010533, -0.0053191, -0.0010128, -0.0031896
C, 00, 00, 0, 0, 0, 0,  0.0766649,  0.0025945,  0.0002232,  0.0011606,  0.0010581, -0.0053129, -0.0010104, -0.0031824
C, 00, 00, 0, 0, 0, 0,  0.0767317,  0.0025930,  0.0002251,  0.0011625,  0.0010533, -0.0053067, -0.0010066, -0.0031815
C, 00, 00, 0, 0, 0, 0,  0.0767784,  0.0026026,  0.0002174,  0.0011592,  0.0010486, -0.0053177, -0.0010042, -0.0031862
C, 00, 00, 0, 0, 0, 0,  0.0767865,  0.0026007,  0.0002084,  0.0011592,  0.0010509, -0.0053167, -0.0010080, -0.0031857
C, 00, 00, 0, 0, 0, 0,  0.0767546,  0.0026054,  0.0002160,  0.0011630,  0.0010481, -0.0053153, -0.0010176, -0.0031881
C, 00, 00, 0, 0, 0, 0,  0.0767069,  0.0025988,  0.0002184,  0.0011559,  0.0010505, -0.0053201, -0.0010071, -0.0031862
C, 00, 00, 0, 0, 0, 0,  0.0766926,  0.0025978,  0.0002160,  0.0011587,  0.0010462, -0.0053177, -0.0010071, -0.0031838
C, 00, 00, 0, 0, 0, 0,  0.0767284,  0.0025930,  0.0002165,  0.0011525,  0.0010567, -0.0053210, -0.0010052, -0.0031862
C, 00, 00, 0, 0, 0, 0,  0.0767465,  0.0025935,  0.0002131,  0.0011511,  0.0010505, -0.0053153, -0.0010056, -0.0031872
C, 00, 00, 0, 0, 0, 0,  0.0767188,  0.0025969,  0.0002179,  0.0011487,  0.0010495, -0.0053229, -0.0010047, -0.0031838
C, 00, 00, 0, 0, 0, 0,  0.0767212,  0.0025892,  0.0002193,  0.0011559,  0.0010509, -0.0053205, -0.0010061, -0.0031838
C, 00, 00, 0, 0, 0, 0,  0.0766974,  0.0025911,  0.0002170,  0.0011592,  0.0010505, -0.0053172, -0.0010061, -0.0031905
C, 00, 00, 0, 0, 0, 0,  0.0766792,  0.0025983,  0.0002189,  0.0011630,  0.0010505, -0.0053163, -0.0010061, -0.0031939
C, 00, 00, 0, 0, 0, 0,  0.0766583,  0.0025988,  0.0002222,  0.0011573,  0.0010538, -0.0053182, -0.0009999, -0.0031919
C, 00, 00, 0, 0, 0, 0,  0.0766916,  0.0025926,  0.0002208,  0.0011535,  0.0010571, -0.0053201, -0.0009999, -0.0031972
C, 00, 00, 0, 0, 0, 0,  0.0766850,  0.0025892,  0.0002141,  0.0011554,  0.0010481, -0.0053244, -0.0010133, -0.0031977
C, 00, 00, 0, 0, 0, 0,  0.0766702,  0.0025921,  0.0002198,  0.0011535,  0.0010452, -0.0053210, -0.0010066, -0.0031977
C, 00, 00, 0, 0, 0, 0,  0.0766101,  0.0025992,  0.0002203,  0.0011573,  0.0010543, -0.0053167, -0.0010056, -0.0031939
C, 00, 00, 0, 0, 0, 0,  0.0766645,  0.0026026,  0.0002193,  0.0011601,  0.0010548, -0.0053186, -0.0010099, -0.0031991
C, 00, 00, 0, 0, 0, 0,  0.0767369,  0.0026002,  0.0002165,  0.0011530,  0.0010529, -0.0053239, -0.0010056, -0.0031991
C, 00, 00, 0, 0, 0, 0,  0.0767369,  0.0025964,  0.0002203,  0.0011520,  0.0010529, -0.0053263, -0.0010033, -0.0031900
C, 00, 00, 0, 0, 0, 0,  0.0766988,  0.0025845,  0.0002213,  0.0011606,  0.0010538, -0.0053220, -0.0010123, -0.0031848
C, 00, 00, 0, 0, 0, 0,  0.0766583,  0.0025878,  0.0002108,  0.0011592,  0.0010452, -0.0053215, -0.0010185, -0.0031886
C, 00, 00, 0, 0, 0, 0,  0.0766821,  0.0026040,  0.0002155,  0.0011549,  0.0010533, -0.0053248, -0.0010152, -0.0031934
C, 00, 00, 0, 0, 0, 0,  0.0766859,  0.0025997,  0.0002165,  0.0011573,  0.0010576, -0.0053267, -0.0010104, -0.0031934
C, 00, 00, 0, 0, 0, 0,  0.0766492,  0.0026002,  0.0002213,  0.0011606,  0.0010576, -0.0053220, -0.0010128, -0.0031977
C, 00, 00, 0, 0, 0, 0,  0.0766153,  0.0026040,  0.0002174,  0.0011640,  0.0010481, -0.0053210, -0.0010056, -0.0031939
