C, 00, 00, 0, 0, 0, 0, 0.0036135, 0.0000788, 0.0001452, 0.0001275, 0.0001147, 0.0000221, 0.0001125, 0.0000115
C, 00, 00, 0, 0, 0, 0, 0.0050558, 0.0001147, 0.0002117, 0.0001861, 0.0001672, 0.0000321, 0.0001643, 0.0000169
C, 00, 00, 0, 0, 0, 0, 0.0052459, 0.0001275, 0.0002352, 0.0002067, 0.0001858, 0.0000357, 0.0001826, 0.0000189
C, 00, 00, 0, 0, 0, 0, 0.0054865, 0.0001281, 0.0002360, 0.0002073, 0.0001861, 0.0000359, 0.0001831, 0.0000191
C, 00, 00, 0, 0, 0, 0, 0.0066245, 0.0001222, 0.0002251, 0.0001973, 0.0001774, 0.0000343, 0.0001746, 0.0000183
C, 00, 00, 0, 0, 0, 0, 0.0070729, 0.0001134, 0.0002091, 0.0001827, 0.0001646, 0.0000317, 0.0001620, 0.0000169
C, 00, 00, 0, 0, 0, 0, 0.0067559, 0.0001037, 0.0001909, 0.0001667, 0.0001500, 0.0000288, 0.0001477, 0.0000154
C, 00, 00, 0, 0, 0, 0, 0.0075030, 0.0000935, 0.0001724, 0.0001509, 0.0001356, 0.0000263, 0.0001333, 0.0000141
C, 00, 00, 0, 0, 0, 0, 0.0079903, 0.0000837, 0.0001549, 0.0001354, 0.0001220, 0.0000236, 0.0001196, 0.0000126
C, 00, 00, 0, 0, 0, 0, 0.0085801, 0.0000750, 0.0001385, 0.0001209, 0.0001094, 0.0000210, 0.0001070, 0.0000112
C, 00, 00, 0, 0, 0, 0, 0.0086760, 0.0000668, 0.0001237, 0.0001077, 0.0000974, 0.0000187, 0.0000955, 0.0000102
C, 00, 00, 0, 0, 0, 0, 0.0081095, 0.0000595, 0.0001102, 0.0000958, 0.0000865, 0.0000168, 0.0000853, 0.0000092
C, 00, 00, 0, 0, 0, 0, 0.0087146, 0.0000530, 0.0000980, 0.0000853, 0.0000770, 0.0000149, 0.0000760, 0.0000082
C, 00, 00, 0, 0, 0, 0, 0.0091472, 0.0000472, 0.0000871, 0.0000759, 0.0000685, 0.0000135, 0.0000676, 0.0000075
C, 00, 00, 0, 0, 0, 0, 0.0095729, 0.0000420, 0.0000775, 0.0000675, 0.0000610, 0.0000121, 0.0000602, 0.0000066
C, 00, 00, 0, 0, 0, 0, 0.0095613, 0.0000375, 0.0000689, 0.0000603, 0.0000544, 0.0000109, 0.0000536, 0.0000061
C, 00, 00, 0, 0, 0, 0, 0.0089093, 0.0000334, 0.0000613, 0.0000536, 0.0000486, 0.0000100, 0.0000479, 0.0000055
C, 00, 00, 0, 0, 0, 0, 0.0093853, 0.0000297, 0.0000545, 0.0000477, 0.0000432, 0.0000090, 0.0000428, 0.0000051
C, 00, 00, 0, 0, 0, 0, 0.0097932, 0.0000264, 0.0000485, 0.0000424, 0.0000384, 0.0000080, 0.0000381, 0.0000048
C, 00, 00, 0, 0, 0, 0, 0.0101269, 0.0000236, 0.0000433, 0.0000377, 0.0000342, 0.0000074, 0.0000340, 0.0000044
C, 00, 00, 0, 0, 0, 0, 0.0100694, 0.0000212, 0.0000386, 0.0000335, 0.0000305, 0.0000067, 0.0000302, 0.0000039
C, 00, 00, 0, 0, 0, 0, 0.0093772, 0.0000189, 0.0000343, 0.0000298, 0.0000273, 0.0000060, 0.0000269, 0.0000037
C, 00, 00, 0, 0, 0, 0, 0.0097552, 0.0000172, 0.0000309, 0.0000268, 0.0000243, 0.0000055, 0.0000240, 0.0000035
C, 00, 00, 0, 0, 0, 0, 0.0101668, 0.0000153, 0.0000276, 0.0000239, 0.0000216, 0.0000049, 0.0000214, 0.0000032
C, 00, 00, 0, 0, 0, 0, 0.0104454, 0.0000140, 0.0000246, 0.0000213, 0.0000193, 0.0000044, 0.0000193, 0.0000028
C, 00, 00, 0, 0, 0, 0, 0.0103630, 0.0000125, 0.0000220, 0.0000190, 0.0000172, 0.0000040, 0.0000173, 0.0000026
C, 00, 00, 0, 0, 0, 0, 0.0096525, 0.0000112, 0.0000196, 0.0000171, 0.0000154, 0.0000036, 0.0000157, 0.0000023
C, 00, 00, 0, 0, 0, 0, 0.0099596, 0.0000101, 0.0000174, 0.0000154, 0.0000138, 0.0000034, 0.0000140, 0.0000021
C, 00, 00, 0, 0, 0, 0, 0.0104013, 0.0000090, 0.0000157, 0.0000137, 0.0000123, 0.0000031, 0.0000126, 0.0000019
C, 00, 00, 0, 0, 0, 0, 0.0106323, 0.0000080, 0.0000140, 0.0000122, 0.0000112, 0.0000027, 0.0000112, 0.0000019
C, 00, 00, 0, 0, 0, 0, 0.0105416, 0.0000072, 0.0000125, 0.0000109, 0.0000100, 0.0000025, 0.0000102, 0.0000018
C, 00, 00, 0, 0, 0, 0, 0.0098216, 0.0000065, 0.0000112, 0.0000099, 0.0000090, 0.0000025, 0.0000091, 0.0000020
C, 00, 00, 0, 0, 0, 0, 0.0100705, 0.0000058, 0.0000100, 0.0000091, 0.0000081, 0.0000022, 0.0000083, 0.0000020
C, 00, 00, 0, 0, 0, 0, 0.0105456, 0.0000054, 0.0000090, 0.0000082, 0.0000075, 0.0000021, 0.0000074, 0.0000018
C, 00, 00, 0, 0, 0, 0, 0.0107357, 0.0000050, 0.0000081, 0.0000074, 0.0000067, 0.0000020, 0.0000067, 0.0000016
C, 00, 00, 0, 0, 0, 0, 0.0106414, 0.0000046, 0.0000073, 0.0000066, 0.0000061, 0.0000020, 0.0000061, 0.0000016
C, 00, 00, 0, 0, 0, 0, 0.0099204, 0.0000043, 0.0000065, 0.0000059, 0.0000055, 0.0000017, 0.0000057, 0.0000015
C, 00, 00, 0, 0, 0, 0, 0.0101155, 0.0000038, 0.0000058, 0.0000056, 0.0000051, 0.0000017, 0.0000051, 0.0000014
C, 00, 00, 0, 0, 0, 0, 0.0106304, 0.0000035, 0.0000052, 0.0000050, 0.0000046, 0.0000016, 0.0000046, 0.0000015
C, 00, 00, 0, 0, 0, 0, 0.0107872, 0.0000033, 0.0000047, 0.0000046, 0.0000043, 0.0000015, 0.0000041, 0.0000015
C, 00, 00, 0, 0, 0, 0, 0.0106995, 0.0000031, 0.0000044, 0.0000044, 0.0000039, 0.0000014, 0.0000036, 0.0000015
C, 00, 00, 0, 0, 0, 0, 0.0099840, 0.0000028, 0.0000039, 0.0000039, 0.0000035, 0.0000014, 0.0000032, 0.0000014
C, 00, 00, 0, 0, 0, 0, 0.0101288, 0.0000026, 0.0000035, 0.0000037, 0.0000033, 0.0000014, 0.0000032, 0.0000013
C, 00, 00, 0, 0, 0, 0, 0.0106834, 0.0000024, 0.0000032, 0.0000033, 0.0000030, 0.0000013, 0.0000030, 0.0000013
C, 00, 00, 0, 0, 0, 0, 0.0108142, 0.0000021, 0.0000029, 0.0000031, 0.0000028, 0.0000015, 0.0000028, 0.0000011
C, 00, 00, 0, 0, 0, 0, 0.0107416, 0.0000022, 0.0000028, 0.0000028, 0.0000025, 0.0000013, 0.0000026, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0100349, 0.0000021, 0.0000027, 0.0000026, 0.0000023, 0.0000012, 0.0000023, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0101394, 0.0000019, 0.0000026, 0.0000023, 0.0000023, 0.0000013, 0.0000021, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0107438, 0.0000018, 0.0000024, 0.0000021, 0.0000021, 0.0000011, 0.0000020, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0108433, 0.0000017, 0.0000024, 0.0000019, 0.0000019, 0.0000011, 0.0000020, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0107842, 0.0000015, 0.0000022, 0.0000017, 0.0000017, 0.0000010, 0.0000018, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0100856, 0.0000013, 0.0000020, 0.0000017, 0.0000016, 0.0000011, 0.0000016, 0.0000011
C, 00, 00, 0, 0, 0, 0, 0.0101287, 0.0000013, 0.0000020, 0.0000016, 0.0000015, 0.0000011, 0.0000016, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0107623, 0.0000013, 0.0000019, 0.0000016, 0.0000013, 0.0000012, 0.0000016, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0108288, 0.0000014, 0.0000017, 0.0000014, 0.0000014, 0.0000012, 0.0000014, 0.0000011
C, 00, 00, 0, 0, 0, 0, 0.0107730, 0.0000013, 0.0000018, 0.0000013, 0.0000014, 0.0000012, 0.0000015, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0100808, 0.0000012, 0.0000016, 0.0000013, 0.0000012, 0.0000011, 0.0000016, 0.0000009
C, 00, 00, 0, 0, 0, 0, 0.0100836, 0.0000011, 0.0000016, 0.0000012, 0.0000012, 0.0000010, 0.0000016, 0.0000008
C, 00, 00, 0, 0, 0, 0, 0.0107648, 0.0000010, 0.0000015, 0.0000012, 0.0000011, 0.0000009, 0.0000016, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0108021, 0.0000010, 0.0000014, 0.0000011, 0.0000012, 0.0000009, 0.0000016, 0.0000009
C, 00, 00, 0, 0, 0, 0, 0.0107666, 0.0000011, 0.0000014, 0.0000012, 0.0000011, 0.0000008, 0.0000016, 0.0000009
C, 00, 00, 0, 0, 0, 0, 0.0100912, 0.0000009, 0.0000013, 0.0000011, 0.0000012, 0.0000007, 0.0000016, 0.0000009
C, 00, 00, 0, 0, 0, 0, 0.0100515, 0.0000010, 0.0000012, 0.0000011, 0.0000013, 0.0000008, 0.0000015, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0107740, 0.0000010, 0.0000011, 0.0000012, 0.0000013, 0.0000008, 0.0000014, 0.0000013
C, 00, 00, 0, 0, 0, 0, 0.0107837, 0.0000010, 0.0000010, 0.0000011, 0.0000013, 0.0000009, 0.0000013, 0.0000012
C, 00, 00, 0, 0, 0, 0, 0.0107668, 0.0000010, 0.0000012, 0.0000013, 0.0000013, 0.0000009, 0.0000014, 0.0000011
C, 00, 00, 0, 0, 0, 0, 0.0101010, 0.0000009, 0.0000013, 0.0000013, 0.0000012, 0.0000009, 0.0000014, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0100205, 0.0000009, 0.0000015, 0.0000012, 0.0000013, 0.0000009, 0.0000015, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0107857, 0.0000009, 0.0000016, 0.0000011, 0.0000015, 0.0000010, 0.0000014, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0107586, 0.0000010, 0.0000017, 0.0000012, 0.0000013, 0.0000010, 0.0000013, 0.0000010
C, 00, 00, 0, 0, 0, 0, 0.0107568, 0.0000011, 0.0000018, 0.0000011, 0.0000012, 0.0000009, 0.0000014, 0.0000009
C, 00, 00, 0, 0, 0, 0, 0.0101079, 0.0000011, 0.0000016, 0.0000014, 0.0000012, 0.0000008, 0.0000013, 0.0000008
C, 00, 00, 0, 0, 0, 0, 0.0099805, 0.0000011, 0.0000015, 0.0000014, 0.0000010, 0.0000008, 0.0000015, 0.0000010
